row_id,time_of_day_hr,visibility_m,rain_intensity_mmhr,road_wetness_pct,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,signal_wait_time_s
EVT_01444,20.31,1200.2,0.0,7.1,47.2,26.0,78.2,18.1,85.6,99.7,23.0
EVT_01250,19.11,-5651.04,0.0,16.4,54.1,28.7,62.2,21.0,80.1,69.0,21.0
EVT_00010,14.82,2839.1,0.0,7.4,51.9,32.3,55.0,76.4,93.6,92.3,3.0
EVT_00106,15.34,1817.0,2.46,33.9,50.7,30.5,62.9,95.6,90.2,80.0,61.0
EVT_01285,1.63,717.3,0.0,,50.8,16.8,63.9,31.4,80.2,89.6,45.0
EVT_01512,14.76,2251.4,0.0,1.8,53.1,28.5,56.0,,87.8,100.0,28.0
EVT_00057,12.85,2075.7,8.91,55.7,62.4,24.7,68.3,65.7,70.2,76.1,51.0
EVT_00534,16.45,2537.6,0.0,2.1,52.5,24.1,62.6,67.3,79.7,78.5,19.0
EVT_00907,0.72,1021.5,3.95,42.2,46.4,17.3,71.4,25.9,85.8,71.2,14.0
EVT_01918,8.54,2198.7,0.0,8.6,57.6,28.9,59.1,64.8,89.0,69.7,57.0
EVT_00833,13.83,2107.4,0.0,3.0,46.2,25.7,65.6,63.3,89.8,88.6,44.0
EVT_01290,14.18,1764.5,5.15,52.7,51.6,26.3,68.5,75.3,73.8,75.0,37.0
EVT_01388,18.99,1888.7,0.0,8.9,46.0,31.4,58.6,27.1,85.4,92.8,17.0
EVT_00874,22.91,923.0,0.94,54.0,50.4,22.9,81.9,18.2,89.9,64.6,26.0
EVT_00482,14.48,1744.5,3.27,53.7,49.4,27.2,73.0,70.1,97.6,78.7,49.0
EVT_01184,20.6,811.3,3.76,41.5,44.4,24.4,63.6,21.2,87.2,80.4,14.0
EVT_01986,6.8,2291.3,1.83,40.3,64.6,26.3,71.4,46.9,94.4,89.0,72.0
EVT_01775,22.57,1152.7,0.0,5.6,53.4,23.2,50.6,2.9,80.2,82.7,0.0
EVT_00932,7.83,2206.5,0.0,1.5,60.4,25.4,56.7,60.4,89.9,84.9,56.0
EVT_00425,4.34,541.5,5.33,28.1,50.3,21.4,62.8,7.8,88.6,86.2,125.0
EVT_01329,13.02,2554.7,0.0,10.1,61.7,33.0,53.7,75.4,93.5,97.8,28.0
EVT_00527,7.24,866.7,18.45,76.0,67.4,24.5,100.0,44.8,88.6,71.1,40.0
EVT_00178,18.15,2134.1,0.0,5.1,55.6,27.9,63.0,63.6,88.3,100.0,65.0
EVT_01347,22.96,1513.3,0.28,21.3,42.8,23.6,68.9,42.9,78.9,97.0,18.0
EVT_01688,16.08,2186.5,4.68,,63.1,30.0,64.4,68.5,100.0,83.6,50.0
EVT_01639,9.37,1917.4,,38.3,60.5,29.5,65.5,39.4,85.8,83.0,64.0
EVT_00722,5.76,1388.0,0.0,13.4,54.4,23.5,58.1,,71.5,89.3,63.0
EVT_00124,0.54,863.3,3.27,38.3,52.4,17.5,73.1,23.1,82.3,82.2,
EVT_01503,23.35,998.8,0.0,23.6,54.5,26.2,72.0,20.5,81.5,74.0,33.0
EVT_01033,9.72,2375.2,0.0,4.8,51.0,25.4,86.0,80.7,90.2,96.8,107.0
EVT_01015,5.64,503.1,17.21,52.5,60.2,19.4,97.9,24.8,90.9,67.4,41.0
EVT_01667,20.49,693.1,6.18,34.1,,26.6,80.8,24.1,83.0,70.0,
EVT_00886,23.36,1352.8,0.0,5.5,53.0,21.6,61.4,19.9,96.1,89.6,28.0
EVT_01601,8.77,1888.5,0.0,,45.6,21.1,74.5,60.8,83.1,100.0,67.0
EVT_00282,5.52,996.4,0.0,1.5,57.9,25.5,58.8,28.2,78.7,74.5,21.0
EVT_D0015,1.1,,0.0,24.6,,27.3,60.5,16.9,78.9,93.0,1.0
EVT_01480,5.03,642.7,4.55,35.6,43.0,25.1,75.2,30.5,79.1,82.1,68.0
EVT_00608,18.06,992.5,17.86,87.2,64.1,26.4,98.8,41.1,79.2,83.8,17.0
EVT_00549,17.05,2443.7,0.0,60.0,55.8,38.2,56.4,64.8,97.9,80.2,27.0
EVT_00533,4.35,1166.3,1.82,42.8,49.0,15.7,72.5,26.0,85.5,67.1,80.0
EVT_01567,17.65,1335.0,7.18,39.7,61.9,29.4,54.5,45.5,87.7,87.6,59.0
EVT_01094,17.1,2881.7,0.0,0.4,55.1,35.4,,57.0,80.2,83.7,20.0
EVT_00551,6.3,2133.5,0.0,6.5,54.2,22.4,71.2,34.0,91.3,90.9,13.0
EVT_00845,18.21,2330.3,,2.7,52.1,27.9,65.2,23.5,93.3,90.4,15.0
EVT_01424,6.96,1496.5,8.74,47.9,62.0,21.0,78.8,47.6,100.0,88.9,41.0
EVT_00261,21.3,973.1,0.0,15.3,52.2,22.8,74.4,5.8,87.0,94.5,62.0
EVT_00653,7.87,2259.6,0.77,35.4,57.4,22.5,71.0,62.5,94.9,99.1,24.0
EVT_00321,15.46,1644.4,7.79,58.1,59.6,25.9,68.1,67.0,77.5,60.9,40.0
EVT_00281,17.79,1858.9,8.83,,61.3,25.8,73.5,31.8,72.6,71.8,71.0
EVT_01789,10.8,2336.4,0.0,10.8,56.0,35.5,72.6,74.9,82.8,69.9,11.0
EVT_00081,5.47,1573.8,0.0,14.3,55.4,19.9,78.3,8.5,80.0,85.7,24.0
EVT_00056,9.35,1827.1,0.0,30.8,55.4,34.4,73.2,65.0,81.6,84.0,99.0
EVT_00580,5.22,1111.8,0.0,1.7,56.8,20.3,76.8,16.5,80.7,82.0,45.0
EVT_00444,17.13,2156.8,0.0,5.1,52.9,29.3,58.7,49.5,76.3,80.7,30.0
EVT_00100,7.12,2181.4,6.53,41.2,58.2,22.5,68.1,42.2,86.0,90.4,71.0
EVT_01682,4.14,1603.5,0.0,7.2,52.9,26.3,56.8,22.7,84.6,82.3,37.0
EVT_00573,18.07,2614.2,0.0,2.7,63.3,32.0,74.7,27.4,84.8,89.5,62.0
EVT_01063,23.26,1225.6,0.0,1.5,51.9,20.1,46.4,34.3,86.0,96.3,15.0
EVT_01489,9.26,2342.8,0.0,29.2,52.7,29.4,70.3,,80.1,76.3,90.0
EVT_00698,20.32,767.6,8.87,32.2,60.2,27.0,75.7,13.3,82.2,86.3,26.0
EVT_01108,8.99,2407.5,2.87,38.5,62.2,24.9,77.3,54.3,94.6,97.6,26.0
EVT_00409,17.67,1088.9,15.68,68.0,60.5,28.0,95.3,53.2,96.8,68.2,67.0
EVT_00503,19.37,892.9,0.0,12.6,40.9,31.6,,48.9,82.1,93.5,96.0
EVT_01338,16.81,1902.2,0.0,4.3,54.6,27.6,65.2,44.8,89.9,82.4,46.0
EVT_00027,14.2,1618.3,0.0,0.2,56.6,30.5,51.3,75.1,93.9,82.7,24.0
EVT_01320,22.89,697.6,0.0,3.5,54.7,21.4,59.0,11.8,77.5,94.4,18.0
EVT_01271,12.87,1693.0,0.0,2.5,57.3,33.8,64.7,93.5,87.5,83.4,12.0
EVT_00950,22.73,750.3,8.1,36.8,56.2,21.0,77.4,26.8,84.3,78.7,10.0
EVT_00878,23.48,845.1,0.0,7.3,62.3,21.4,61.9,24.3,70.1,83.5,16.0
EVT_01190,14.05,2278.7,3.06,26.2,63.8,31.7,73.8,61.0,83.6,92.5,0.0
EVT_00174,1.23,1285.7,0.23,35.0,50.9,,67.0,9.6,93.4,84.2,13.0
EVT_01562,8.52,1892.3,0.0,5.3,55.0,26.6,67.3,57.4,92.8,89.8,17.0
EVT_01426,11.11,2342.4,3.08,32.5,70.7,22.3,67.6,81.6,86.0,84.0,65.0
EVT_00560,15.92,1757.6,7.6,39.2,51.1,35.2,57.7,54.3,79.3,58.0,57.0
EVT_00155,14.13,2453.2,0.0,36.9,64.9,36.4,61.0,82.3,90.2,80.0,31.0
EVT_01910,22.73,906.6,4.4,39.3,63.3,18.6,72.3,10.2,95.7,54.8,10.0
EVT_01997,11.02,2163.3,0.0,17.8,47.6,34.7,63.8,61.3,83.6,95.8,40.0
EVT_00958,8.71,2092.5,3.21,33.2,62.3,21.2,80.6,46.6,74.1,69.6,18.0
EVT_00739,16.63,2122.2,0.0,2.7,61.1,30.0,,58.3,78.4,96.3,47.0
EVT_00748,12.99,2275.0,1.1,23.9,53.9,26.0,52.4,100.0,89.5,87.4,0.0
EVT_00627,19.26,866.7,2.5,52.2,62.6,31.1,73.0,16.5,89.7,89.0,0.0
EVT_00050,19.34,1100.3,0.0,4.8,36.7,24.3,69.9,12.6,89.0,90.6,8.0
EVT_00504,16.76,1569.7,1.3,41.9,62.3,33.7,48.4,48.3,81.7,86.1,115.0
EVT_00074,17.95,2285.8,0.0,6.6,52.3,31.7,64.1,2.9,94.9,62.0,47.0
EVT_01401,23.85,1220.0,0.25,20.7,46.7,24.1,60.5,35.9,85.8,97.6,14.0
EVT_00609,10.2,2083.1,0.0,4.5,46.6,29.0,66.1,49.2,87.5,97.9,60.0
EVT_00310,16.42,2112.3,6.71,45.8,53.7,27.1,71.9,64.6,82.1,80.9,78.0
EVT_01150,1.43,1162.3,0.0,2.6,47.0,,68.8,41.2,87.6,100.0,34.0
EVT_00625,19.79,703.6,0.0,,57.7,26.7,65.0,38.7,82.2,90.5,49.0
EVT_01032,13.42,2224.3,0.0,26.4,46.7,29.8,65.3,84.7,77.1,91.7,25.0
EVT_01761,16.48,1967.1,0.0,0.8,61.4,29.6,41.4,52.4,98.1,97.9,48.0
EVT_00297,13.2,1489.8,3.86,47.3,56.1,34.4,77.0,75.5,87.5,63.2,51.0
EVT_01869,7.06,2203.3,0.0,1.4,47.4,22.5,55.4,73.5,78.5,77.6,98.0
EVT_D0022,21.67,874.0,0.0,22.5,51.4,22.4,56.3,33.5,99.1,84.6,12.0
EVT_00936,22.38,1134.6,0.0,7.9,41.5,20.2,59.3,41.2,75.0,77.0,18.0
EVT_00224,7.83,282.7,28.22,100.0,52.1,22.9,100.0,50.9,70.7,49.2,24.0
EVT_01146,8.24,1544.8,4.45,36.3,61.1,24.4,67.1,51.8,89.2,86.4,54.0
EVT_01441,14.69,2335.5,5.29,,60.4,29.7,86.0,58.5,83.4,92.7,2.0
EVT_00204,3.44,868.8,0.0,44.8,56.2,20.0,62.2,18.5,78.7,83.5,0.0
EVT_01650,11.79,1483.1,8.92,55.8,54.2,23.6,92.4,91.0,91.2,79.8,0.0
EVT_00715,8.43,,2.86,38.7,54.6,19.5,70.5,73.2,95.1,92.2,19.0
EVT_01694,19.79,1328.9,1.4,36.7,56.2,23.7,56.7,7.0,93.6,85.9,56.0
EVT_01127,13.14,2159.9,0.0,17.9,51.3,34.0,73.4,85.6,76.4,88.9,28.0
EVT_00339,6.77,2159.7,0.0,33.8,54.4,25.0,63.3,27.7,86.6,88.9,6.0
EVT_01438,4.09,893.3,9.58,36.2,49.4,24.4,77.6,13.2,72.7,,
EVT_01903,14.17,2225.3,0.0,5.5,54.4,31.1,57.1,61.4,77.8,96.9,11.0
EVT_00340,18.85,2345.9,4.03,45.2,54.4,27.7,72.5,16.6,100.0,83.4,91.0
EVT_00798,7.56,2699.5,0.0,4.2,60.8,27.6,53.0,38.4,99.1,90.7,37.0
EVT_01310,17.71,2358.9,0.0,5.3,51.4,30.5,49.1,23.4,77.2,96.3,40.0
EVT_00720,10.29,1789.4,0.0,13.1,56.7,25.7,55.7,74.5,91.8,100.0,23.0
EVT_00779,23.5,1261.7,0.0,6.5,44.0,26.6,64.0,17.4,88.9,78.9,15.0
EVT_00079,22.39,841.4,0.0,17.1,47.2,20.7,72.3,25.5,86.8,72.6,23.0
EVT_00068,4.03,1064.6,3.68,25.8,49.6,18.1,82.3,26.9,98.8,100.0,8.0
EVT_00804,19.0,2776.3,0.0,5.3,63.1,25.8,51.9,25.7,97.3,90.9,33.0
EVT_00752,19.48,702.9,13.18,60.5,51.7,27.3,80.4,26.8,86.7,,54.0
EVT_01821,18.39,2324.2,0.0,10.6,52.2,28.9,,35.7,91.5,100.0,15.0
EVT_01616,10.44,1911.1,2.52,60.7,61.6,25.7,74.8,97.2,90.9,95.4,21.0
EVT_01415,2.26,795.4,0.0,0.7,46.5,19.1,57.6,31.2,76.0,87.5,3.0
EVT_01925,21.01,665.0,0.0,5.7,54.1,,54.6,26.0,75.6,83.4,21.0
EVT_00667,4.59,910.4,0.0,8.6,68.7,22.3,75.5,13.0,94.0,93.2,33.0
EVT_01992,8.05,1743.3,0.0,26.4,59.9,22.8,70.8,56.1,72.8,,46.0
EVT_01729,10.6,2066.9,0.0,24.9,64.0,21.2,61.0,73.5,83.4,89.6,93.0
EVT_01407,12.74,2159.2,0.0,12.0,61.1,25.0,59.0,82.5,73.0,75.5,38.0
EVT_01076,15.71,2362.0,0.11,45.2,54.1,32.1,54.3,77.3,86.3,95.4,70.0
EVT_00460,6.74,1664.5,0.58,27.8,48.9,24.9,67.5,36.6,85.8,89.0,37.0
EVT_00311,12.2,1993.8,5.34,41.1,53.4,30.8,67.1,74.6,89.7,69.8,5.0
EVT_00064,15.99,2206.5,0.0,0.8,65.3,25.3,70.3,60.1,84.5,77.9,60.0
EVT_00890,1.42,1566.2,0.0,17.9,40.8,21.1,66.1,17.1,83.1,76.0,44.0
EVT_01543,18.14,1840.5,0.0,0.6,54.5,27.1,54.3,44.9,98.0,83.2,84.0
EVT_00823,21.1,900.4,0.0,7.3,65.1,26.7,62.3,7.6,95.7,79.4,38.0
EVT_01847,9.06,2027.5,0.0,3.7,48.7,25.0,64.5,63.1,85.2,85.0,-310.0
EVT_01732,15.01,2473.5,0.0,4.5,58.5,30.9,48.5,62.4,82.6,76.3,0.0
EVT_00004,15.94,2058.0,,1.2,46.3,26.8,53.7,64.9,79.2,88.2,48.0
EVT_00283,18.07,1755.2,2.06,39.0,64.6,29.4,66.4,28.9,94.8,78.9,19.0
EVT_01192,11.18,1602.3,4.38,53.7,57.1,24.3,74.0,74.3,86.1,93.1,17.0
EVT_01181,3.94,,2.89,35.6,50.4,24.3,74.0,21.4,87.2,85.8,8.0
EVT_01498,16.06,1745.7,0.0,20.2,50.4,35.7,62.3,50.1,81.3,87.1,38.0
EVT_01931,13.21,2104.7,2.59,46.3,65.5,33.2,57.9,77.8,80.7,91.1,41.0
EVT_01613,10.5,1962.6,0.0,1.4,54.9,23.3,61.8,69.6,80.2,89.5,79.0
EVT_00206,18.45,2586.4,0.0,8.2,53.7,29.4,48.8,21.1,82.9,86.9,55.0
EVT_01212,20.12,981.1,0.0,16.7,54.4,30.2,68.8,9.6,82.1,93.2,40.0
EVT_01962,23.2,1288.6,7.82,56.6,61.4,20.8,91.7,3.7,85.2,59.4,23.0
EVT_01733,7.98,2796.0,0.0,8.8,58.8,22.7,66.3,58.7,76.9,95.6,15.0
EVT_01716,7.88,2113.2,0.0,29.8,48.8,26.7,68.9,47.0,88.3,86.5,45.0
EVT_00607,14.73,2078.3,3.34,45.9,57.0,32.1,93.4,74.2,77.8,79.0,61.0
EVT_01109,22.17,654.1,6.51,51.5,63.4,30.2,72.0,12.5,94.7,83.9,13.0
EVT_00231,7.76,1799.0,0.0,2.2,65.8,30.1,58.2,49.2,92.4,79.0,21.0
EVT_00093,17.57,1862.1,0.0,10.3,51.8,27.0,64.9,51.2,85.0,91.0,34.0
EVT_00107,17.44,2232.5,0.0,,54.9,30.8,9999.0,20.9,88.1,78.6,84.0
EVT_01133,21.24,873.7,,26.2,55.7,36.2,55.9,35.2,90.1,82.8,11.0
EVT_01556,16.37,2529.2,0.0,7.0,46.4,28.7,,27.9,82.3,76.6,41.0
EVT_00592,0.26,971.5,3.34,30.8,55.3,25.6,75.1,20.0,85.5,75.7,8.0
EVT_00742,19.84,986.7,2.97,34.9,56.3,26.8,66.1,29.6,90.0,91.0,9.0
EVT_00018,23.38,754.7,0.0,29.1,50.6,21.8,69.3,26.8,83.5,91.5,34.0
EVT_00095,23.23,980.2,0.0,6.4,47.8,20.6,71.9,11.6,94.2,100.0,14.0
EVT_01452,4.59,945.8,0.0,52.1,47.1,26.2,61.2,5.4,82.9,,2.0
EVT_01355,21.19,1225.7,0.0,4.2,49.8,24.8,61.0,41.6,82.4,90.2,23.0
EVT_01195,20.67,1520.0,0.0,12.1,47.7,29.8,54.0,36.8,82.8,77.0,14.0
EVT_00189,16.15,2126.3,0.15,25.4,50.4,31.2,60.2,53.9,86.5,88.1,90.0
EVT_00557,14.92,2152.2,0.0,9.4,58.6,27.4,54.5,63.2,93.0,99.6,31.0
EVT_00870,8.92,1746.6,0.0,25.0,53.8,30.9,67.4,52.1,84.4,98.7,26.0
EVT_00606,21.06,755.7,0.0,2.2,53.6,22.3,,39.9,89.1,82.1,38.0
EVT_00780,21.33,1177.5,2.12,39.3,62.4,29.7,63.6,2.4,87.8,75.4,9.0
EVT_01837,23.32,784.4,4.99,42.5,50.7,23.3,66.5,40.9,85.8,75.0,16.0
EVT_00696,9.28,2231.1,0.0,4.0,42.9,22.5,71.0,81.0,84.1,91.2,35.0
EVT_00905,5.13,942.1,0.0,2.0,48.3,16.4,60.5,24.6,78.3,80.5,22.0
EVT_01245,9.47,2141.1,1.16,40.7,65.4,21.6,100.0,52.0,82.0,79.0,97.0
EVT_01467,10.31,2766.6,0.0,14.3,,28.0,75.7,72.4,85.0,76.9,21.0
EVT_01376,13.1,2510.9,0.0,36.8,49.7,31.5,73.8,74.0,81.8,76.6,0.0
EVT_01755,0.76,1325.8,0.0,16.1,63.5,13.9,69.6,23.0,87.5,76.6,31.0
EVT_01700,7.07,,0.0,3.7,58.8,25.8,51.5,44.6,76.4,96.0,33.0
EVT_00763,19.87,1189.1,0.0,5.2,43.7,27.9,,23.9,88.3,,23.0
EVT_00589,14.78,2034.1,3.2,35.7,62.8,33.8,66.3,87.8,89.8,81.2,16.0
EVT_00515,16.83,2079.7,3.46,39.3,59.2,30.8,62.2,55.6,86.4,76.7,
EVT_01291,21.67,874.0,0.0,22.5,51.4,22.4,56.3,33.5,99.1,84.6,12.0
EVT_00909,19.94,1095.6,0.0,,55.7,22.9,69.4,31.7,89.1,81.0,
EVT_00410,11.5,2805.1,0.0,17.0,39.8,37.6,59.1,84.8,94.2,93.7,41.0
EVT_01460,13.95,1723.8,0.0,5.1,59.8,28.7,50.5,82.5,95.8,84.3,0.0
EVT_01398,7.89,2169.7,0.0,0.5,59.3,22.1,77.1,39.9,89.2,86.0,83.0
EVT_01609,8.22,1651.2,5.0,34.4,50.2,24.3,78.1,44.1,90.7,82.8,53.0
EVT_00442,8.22,2193.5,0.0,2.6,49.1,24.9,63.4,46.8,88.0,94.1,16.0
EVT_01157,9.54,2762.6,0.0,3.7,59.5,25.2,61.5,63.7,86.3,100.0,0.0
EVT_01179,6.7,2230.9,5.77,25.0,59.5,20.8,76.2,43.3,83.0,69.7,94.0
EVT_01505,16.09,1525.1,8.3,39.8,57.6,35.0,69.7,53.0,72.3,72.8,60.0
EVT_01668,5.76,,0.0,0.2,50.7,18.8,63.9,35.1,92.3,91.3,55.0
EVT_01983,9.11,2286.3,0.0,3.7,68.5,23.7,57.8,75.6,71.3,97.0,39.0
EVT_D0024,22.95,861.2,10.2,43.5,48.7,26.6,70.3,31.9,80.2,,1.0
EVT_01878,13.55,2006.0,0.0,5.6,54.0,33.1,58.7,73.1,83.5,88.7,33.0
EVT_00612,3.94,694.5,0.0,2.0,50.8,15.2,66.7,7.2,80.4,83.8,35.0
EVT_01826,12.83,2408.0,0.73,55.7,66.8,23.3,74.2,72.0,83.4,76.2,24.0
EVT_01632,23.65,584.1,4.09,42.5,68.3,16.4,82.0,32.4,91.1,73.8,16.0
EVT_00145,14.2,2279.3,0.0,2.9,64.2,30.0,63.3,62.4,91.4,80.3,0.0
EVT_01681,20.73,925.4,0.0,2.3,48.5,28.2,55.1,28.6,81.3,92.0,24.0
EVT_00472,21.49,891.0,0.0,7.5,45.3,20.2,54.1,1.1,94.1,70.0,46.0
EVT_01752,18.04,1860.2,5.0,72.8,52.1,37.8,66.7,26.0,90.1,69.7,20.0
EVT_00490,3.22,1089.2,0.0,0.5,43.4,17.9,71.2,9.4,74.4,77.3,13.0
EVT_01014,10.7,2281.5,3.63,43.8,57.0,25.0,55.9,94.3,93.1,88.1,22.0
EVT_00117,4.04,1343.4,0.0,4.6,52.9,26.9,53.0,34.6,81.1,100.0,24.0
EVT_00254,17.46,2170.2,0.78,45.6,61.3,36.7,62.3,27.5,82.9,84.1,0.0
EVT_01762,19.93,1014.4,0.58,55.4,54.8,28.1,81.6,29.2,87.5,82.7,54.0
EVT_01244,15.98,2196.8,0.0,14.2,54.0,28.4,53.1,55.1,83.1,82.1,24.0
EVT_00286,9.48,1661.2,6.77,62.3,61.7,28.7,70.6,82.5,82.3,,6.0
EVT_01230,21.24,981.6,0.0,2.0,56.1,25.4,59.7,9.3,89.2,91.0,33.0
EVT_00682,20.72,1255.2,0.0,1.4,67.8,29.0,70.9,9.3,81.7,80.2,80.0
EVT_00370,11.63,2193.6,0.0,9.4,50.4,30.1,68.1,65.2,83.9,98.4,22.0
EVT_01571,2.64,1289.9,0.0,13.8,,14.4,61.2,16.4,70.5,73.6,20.0
EVT_01461,10.84,2723.5,0.0,2.1,56.2,27.7,76.6,74.8,82.5,100.0,120.0
EVT_01806,2.56,1195.7,0.0,19.0,58.8,22.3,,15.5,79.4,82.1,35.0
EVT_01080,9.61,1919.2,0.0,5.2,43.7,23.3,61.5,69.1,100.0,82.7,63.0
EVT_00810,22.64,1306.3,0.0,4.1,41.8,20.0,60.0,29.4,78.3,76.5,8.0
EVT_00782,18.08,2452.5,0.0,4.6,56.5,31.9,58.0,19.8,92.6,96.2,69.0
EVT_00617,23.25,781.9,0.57,60.5,46.1,21.0,75.9,20.8,77.8,75.5,24.0
EVT_01018,23.28,1189.1,1.89,34.8,54.4,21.1,75.7,23.6,85.8,89.6,6.0
EVT_01862,18.46,1840.6,1.27,28.6,56.7,33.1,61.6,11.3,76.1,100.0,0.0
EVT_00232,18.54,1637.7,8.74,64.4,61.9,28.4,84.1,23.5,83.4,67.5,
EVT_01163,18.29,2078.9,5.24,49.4,60.1,27.5,80.6,30.8,93.6,91.6,22.0
EVT_00593,17.69,1838.2,2.62,24.2,59.2,32.8,63.4,57.3,83.1,79.0,0.0
EVT_00686,12.41,2505.1,0.0,5.6,57.0,27.7,46.4,87.7,79.1,94.2,20.0
EVT_00199,23.69,1057.2,0.0,1.4,48.7,29.3,53.8,25.8,90.2,89.5,0.0
EVT_00333,15.95,2143.0,0.45,11.9,51.2,36.1,58.4,70.3,73.7,74.5,21.0
EVT_01776,14.84,2003.3,2.72,23.6,48.3,29.4,53.5,54.6,95.8,100.0,73.0
EVT_00085,18.07,2403.6,0.0,0.9,56.9,27.6,49.3,34.3,80.2,92.7,60.0
EVT_00292,9.79,1609.7,0.0,11.1,60.4,27.0,58.3,72.0,91.3,86.3,58.0
EVT_01645,12.71,2118.8,0.0,24.0,62.7,37.0,58.7,76.0,82.5,92.4,43.0
EVT_00884,12.92,2249.6,1.59,28.0,57.2,29.7,58.5,72.0,100.0,87.0,49.0
EVT_00569,20.51,726.4,0.0,1.1,52.2,19.2,75.3,18.1,91.0,90.4,56.0
EVT_00973,20.07,1246.3,0.0,4.9,56.1,32.7,,29.1,89.0,94.5,53.0
EVT_00916,16.17,2467.9,0.0,1.4,51.0,27.8,60.1,36.1,75.3,85.9,45.0
EVT_00875,15.67,1765.4,,6.8,54.5,23.6,61.6,71.0,80.6,80.6,18.0
EVT_00325,11.94,1346.2,12.28,72.4,64.2,25.9,84.2,77.0,90.7,67.4,25.0
EVT_00089,3.56,1159.2,0.0,1.8,41.8,23.3,55.9,18.1,80.8,100.0,22.0
EVT_00338,14.31,1215.1,0.0,13.0,48.5,32.8,55.4,74.7,90.5,99.0,29.0
EVT_01238,19.45,779.1,0.0,9.4,56.2,31.2,71.1,21.0,77.8,77.7,117.0
EVT_00276,7.89,1880.1,0.0,7.4,63.9,27.0,54.5,28.7,94.1,91.9,41.0
EVT_00840,10.95,2609.4,0.0,0.2,60.9,29.4,66.9,80.8,82.2,90.6,21.0
EVT_01008,4.2,1410.0,0.0,60.0,54.4,17.7,62.6,29.3,84.0,74.8,29.0
EVT_00494,17.12,2248.0,0.0,15.1,49.0,33.6,55.2,78.8,80.5,100.0,19.0
EVT_00075,6.15,1495.1,0.0,11.8,47.4,26.7,52.2,47.0,85.8,73.1,59.0
EVT_01414,4.91,978.2,4.57,61.6,60.6,24.7,68.9,34.8,80.0,,0.0
EVT_00631,15.51,2320.6,0.0,2.6,55.9,36.8,59.8,93.7,86.4,100.0,26.0
EVT_00846,13.71,1850.5,5.84,59.4,57.6,33.0,71.6,72.6,86.4,77.5,8.0
EVT_01738,18.24,2187.0,2.4,51.0,64.6,27.2,69.1,30.2,81.3,89.5,75.0
EVT_01939,17.96,1008.5,11.74,85.2,58.7,31.3,77.7,29.3,70.6,64.7,35.0
EVT_01603,23.14,587.7,0.0,2.0,57.3,20.1,53.3,1.1,88.2,62.7,72.0
EVT_01911,8.81,1823.1,0.0,10.8,70.0,27.0,58.4,51.1,85.0,97.8,36.0
EVT_00803,13.33,2204.1,6.75,58.9,59.9,28.1,73.3,74.4,96.1,88.6,44.0
EVT_01277,6.35,2386.7,0.0,1.7,59.2,19.4,77.2,16.9,86.2,98.9,23.0
EVT_01767,16.93,2615.7,0.0,0.6,52.4,31.0,76.4,58.6,84.5,99.5,56.0
EVT_00849,7.31,2743.5,0.0,5.2,53.3,32.1,62.1,31.8,84.5,100.0,26.0
EVT_01352,16.82,2242.0,0.57,43.0,59.6,33.2,63.9,55.2,72.3,76.1,15.0
EVT_00851,7.77,2157.0,0.0,11.8,60.2,23.2,55.5,62.1,89.5,76.3,26.0
EVT_00662,22.47,1461.3,0.0,13.2,45.8,24.8,49.1,26.6,87.9,63.8,14.0
EVT_01249,5.08,1387.4,0.0,8.0,43.6,23.0,71.6,12.9,88.0,74.7,37.0
EVT_00237,15.89,2171.5,0.0,2.1,52.3,28.1,74.0,67.9,100.0,87.4,16.0
EVT_01334,6.75,2433.9,0.0,5.7,57.3,25.8,74.3,53.0,84.6,81.8,23.0
EVT_00946,8.57,1883.8,0.0,0.6,58.3,22.6,48.4,70.2,85.3,88.6,3.0
EVT_00465,6.99,1773.6,5.35,56.5,63.6,21.3,76.3,38.4,87.9,82.5,74.0
EVT_00418,7.95,2268.4,0.0,7.2,64.7,25.3,61.3,44.7,75.7,100.0,18.0
EVT_00420,21.67,777.1,2.84,35.1,55.3,23.4,75.1,17.7,83.8,95.9,3.0
EVT_01308,6.38,2207.3,6.58,22.1,,23.1,73.1,25.5,79.9,87.4,8.0
EVT_00564,14.61,1957.4,0.0,9.9,58.9,29.5,59.5,46.7,77.4,99.4,20.0
EVT_01510,6.55,2035.0,0.0,4.7,56.0,,71.1,36.2,79.4,87.4,82.0
EVT_01818,1.31,617.4,0.0,2.9,55.3,21.9,74.8,0.0,88.9,88.5,0.0
EVT_00042,9.53,1567.7,9.42,74.7,62.9,24.2,83.1,70.9,92.0,68.1,100.0
EVT_00791,21.07,1043.3,0.0,3.9,52.5,25.5,66.6,23.3,86.7,95.1,114.0
EVT_01390,19.26,921.5,0.0,6.4,67.8,27.5,71.9,16.6,88.4,79.6,31.0
EVT_01071,14.68,1852.2,0.0,17.9,52.0,34.2,57.8,60.8,87.2,89.9,9.0
EVT_00462,19.41,1345.2,0.0,1.6,48.8,27.6,77.2,9.7,78.7,75.0,66.0
EVT_01457,11.92,1715.8,0.0,7.1,57.1,32.9,61.0,81.9,81.5,87.4,87.0
EVT_00483,18.53,1233.7,,76.3,74.6,28.6,89.5,34.6,76.8,66.4,45.0
EVT_01514,18.13,1743.5,0.0,6.0,55.6,29.4,63.7,43.7,89.5,92.8,22.0
