event_id,vehicle_count,avg_vehicle_speed_kmph,road_occupancy_pct,pedestrian_count,time_of_day_hr,visibility_m,rain_intensity_mmhr,signal_wait_time_s,road_wetness_pct,incident_distance_m,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,label
EVT_00186,12,22.4,52.9,7,15.93,2195.8,0.0,69,8.9,263.3,44.5,34.7,36.4,55.7,81.3,92.0,Heavy_Traffic
EVT_00187,5,61.8,9.3,0,22.34,903.0,2.02,3,44.5,94.2,48.7,24.5,57.6,1.8,89.2,69.3,Low_Activity
EVT_00188,20,39.4,19.3,8,9.06,2316.4,0.0,19,9.0,201.6,46.7,30.0,67.4,79.5,85.6,100.0,Free_Flow
EVT_00189,15,0.5,85.9,5,16.15,2126.3,0.15,90,25.4,58.3,50.4,31.2,60.2,53.9,86.5,88.1,Heavy_Traffic
EVT_00190,24,36.6,46.2,2,21.02,907.5,0.0,12,3.4,118.7,57.0,28.4,71.5,9.3,80.5,71.8,Free_Flow
EVT_00191,1,61.6,10.9,0,22.94,679.1,0.0,23,2.0,309.1,53.2,22.5,64.2,28.7,98.3,91.2,Low_Activity
EVT_00192,14,43.1,24.6,3,10.43,1836.9,0.0,9,1.1,258.4,54.6,23.4,59.3,73.0,89.1,96.2,Free_Flow
EVT_00193,18,61.4,21.5,3,21.38,714.2,0.0,13,1.0,481.9,49.6,26.1,54.8,12.3,71.8,75.4,Free_Flow
EVT_00194,3,90.0,3.4,0,3.96,824.4,4.09,21,41.7,209.2,58.1,21.1,78.8,35.5,93.0,76.3,Low_Activity
EVT_00195,7,25.8,28.1,3,7.69,1980.1,0.0,31,7.1,205.6,48.0,26.0,57.2,41.6,95.0,99.3,Free_Flow
EVT_00196,17,39.0,35.6,7,18.38,1682.8,9.65,11,68.3,367.8,64.6,25.4,87.5,38.0,91.4,73.7,Free_Flow
EVT_00197,31,56.8,40.8,5,16.05,1288.8,17.23,27,71.7,415.3,66.3,27.8,76.5,37.3,89.1,57.9,Free_Flow
EVT_00198,30,33.3,43.9,6,7.64,2064.7,0.0,108,4.0,38.0,54.4,25.2,82.3,50.7,97.0,84.3,Free_Flow
EVT_00199,4,43.3,11.8,2,23.69,1057.2,0.0,0,1.4,164.1,48.7,29.3,53.8,25.8,90.2,89.5,Low_Activity
EVT_00200,26,45.6,33.5,1,6.18,1179.4,2.23,40,49.5,215.2,55.2,25.3,64.2,29.7,92.5,57.7,Free_Flow
EVT_00201,4,57.3,14.5,1,7.58,2231.4,0.0,23,8.0,203.2,51.1,23.1,72.5,62.3,81.0,84.4,Low_Activity
EVT_00202,53,6.1,42.5,9,16.67,2133.4,0.0,24,4.2,258.7,64.9,34.9,44.9,52.3,77.9,96.1,Heavy_Traffic
EVT_00203,8,34.3,24.2,19,14.91,1514.3,10.52,41,69.6,78.3,54.1,27.3,82.0,81.6,100.0,57.1,Pedestrian_Event
EVT_00204,6,65.4,13.3,2,3.44,868.8,0.0,0,44.8,197.2,56.2,20.0,62.2,18.5,78.7,83.5,Low_Activity
EVT_00205,23,8.8,75.2,5,8.11,1636.3,8.0,81,48.0,175.2,54.7,19.9,74.1,52.6,68.3,75.1,Heavy_Traffic
EVT_00206,16,11.8,11.9,4,18.45,2586.4,0.0,55,8.2,55.7,53.7,29.4,48.8,21.1,82.9,86.9,Incident
EVT_00207,44,16.2,45.6,3,7.22,1954.4,0.0,76,1.9,69.3,62.6,24.7,53.7,34.3,69.4,97.1,Heavy_Traffic
EVT_00208,39,36.9,45.7,12,8.64,2717.6,0.0,56,16.8,36.4,65.1,23.3,64.1,63.2,87.8,94.0,Pedestrian_Event
EVT_00209,13,51.8,15.9,1,10.24,1899.1,0.0,15,4.1,52.5,59.0,27.1,53.9,76.1,87.3,100.0,Low_Activity
EVT_00210,42,20.2,64.7,10,17.37,2383.1,1.8,57,59.2,259.2,64.9,38.8,65.6,50.2,73.4,76.3,Heavy_Traffic
EVT_00211,21,43.4,0.0,2,21.77,717.2,0.0,24,1.9,280.7,52.9,26.7,57.4,24.2,86.2,82.8,Low_Activity
EVT_00212,17,16.2,27.1,5,14.38,2822.5,0.76,73,30.3,92.7,56.0,28.2,79.7,70.7,84.0,100.0,Pedestrian_Event
EVT_00213,48,22.3,66.3,7,17.78,2031.2,0.0,129,6.5,347.9,62.6,30.1,56.8,48.8,89.5,92.4,Heavy_Traffic
EVT_00214,13,56.6,14.3,11,16.13,1778.3,0.0,28,1.6,282.4,46.6,26.2,56.2,57.0,88.9,94.8,Free_Flow
EVT_00215,2,70.7,11.2,1,23.74,995.0,0.55,25,65.1,57.9,52.9,26.7,65.2,16.9,74.5,63.8,Low_Activity
EVT_00216,28,56.4,31.4,3,18.82,2033.6,0.0,18,4.2,152.2,56.8,30.4,56.3,7.3,91.3,100.0,Free_Flow
EVT_00217,31,20.9,67.9,2,0.89,1368.5,0.0,14,0.4,2.1,46.8,24.6,83.0,15.7,82.0,75.4,Incident
EVT_00218,19,11.1,61.9,6,8.27,1567.4,8.72,87,44.9,126.5,60.7,18.4,74.4,54.2,89.3,76.8,Heavy_Traffic
EVT_00219,22,26.6,60.3,6,20.67,472.3,3.39,74,48.3,4.1,64.9,25.0,81.6,20.3,84.4,80.7,Incident
EVT_00220,54,12.3,66.8,10,17.87,1103.1,16.24,68,68.8,370.0,74.3,28.6,84.3,33.4,96.3,92.1,Heavy_Traffic
EVT_00221,18,49.8,22.3,3,10.34,2494.4,0.0,31,28.9,38.2,59.7,21.6,56.0,83.3,65.2,99.0,Free_Flow
EVT_00222,3,19.6,48.3,3,1.59,1188.4,0.0,83,11.6,2.8,44.9,22.4,66.8,17.8,85.6,96.5,Heavy_Traffic
EVT_00223,15,51.5,0.0,5,11.74,2778.1,1.44,24,29.2,57.0,51.7,24.4,69.8,99.3,87.5,72.9,Free_Flow
EVT_00224,8,8.8,59.4,3,7.83,282.7,28.22,24,100.0,20.9,52.1,22.9,100.0,50.9,70.7,49.2,Incident
EVT_00225,3,56.7,29.1,1,23.03,902.3,3.39,12,61.9,71.9,56.3,20.1,73.2,6.8,100.0,72.1,Low_Activity
EVT_00226,12,27.1,48.0,36,12.25,1858.7,2.85,49,54.5,144.6,57.2,25.7,64.1,70.1,76.0,88.3,Pedestrian_Event
EVT_00227,0,30.0,25.6,11,16.35,2029.0,0.0,15,6.5,107.1,51.9,37.3,51.1,58.3,76.3,87.8,Pedestrian_Event
EVT_00228,14,34.0,24.0,5,6.69,1538.1,10.87,17,70.9,50.6,60.2,18.5,90.1,52.9,73.6,60.2,Low_Activity
EVT_00229,15,28.0,40.8,4,13.53,2141.5,0.0,33,1.6,325.5,56.9,31.0,51.0,56.3,85.0,100.0,Free_Flow
EVT_00230,4,25.1,10.4,3,7.37,1122.5,15.78,24,63.5,65.0,54.6,21.1,85.8,63.9,87.6,74.0,Low_Activity
EVT_00231,54,19.5,54.9,6,7.76,1799.0,0.0,21,2.2,389.0,65.8,30.1,58.2,49.2,92.4,79.0,Heavy_Traffic
EVT_00232,16,15.4,78.8,7,18.54,1637.7,8.74,33,64.4,116.3,61.9,28.4,84.1,23.5,83.4,67.5,Incident
EVT_00233,25,23.5,40.1,2,20.93,1216.2,0.62,22,45.5,3.9,53.9,30.2,78.3,33.8,79.6,73.5,Incident
EVT_00234,24,31.2,31.2,11,19.03,1099.7,0.0,28,16.4,172.2,53.7,31.2,74.2,30.7,69.8,88.7,Free_Flow
EVT_00235,26,8.7,42.2,6,5.41,864.3,0.0,77,16.2,5.7,61.8,20.4,77.2,4.1,90.3,95.0,Free_Flow
EVT_00236,32,18.0,58.7,2,20.83,887.3,1.47,64,27.2,113.4,48.0,27.3,55.3,33.8,86.2,78.0,Pedestrian_Event
EVT_00237,22,44.1,35.8,12,15.89,2171.5,0.0,16,2.1,490.0,52.3,28.1,74.0,67.9,100.0,87.4,Free_Flow
EVT_00238,20,8.4,65.1,3,21.42,978.9,0.0,12,9.7,3.7,60.2,29.4,51.2,8.7,91.4,94.7,Incident
EVT_00239,14,44.5,42.0,12,17.35,1643.8,4.0,36,40.8,310.4,51.8,34.4,65.5,64.0,85.3,81.5,Pedestrian_Event
EVT_00240,1,49.0,19.2,0,1.32,776.6,0.38,29,32.7,58.4,55.7,21.1,82.8,37.8,85.9,76.1,Low_Activity
EVT_00241,18,46.4,26.3,4,9.94,1909.2,2.64,5,40.6,287.9,58.4,35.7,76.1,81.1,87.9,84.7,Free_Flow
EVT_00242,15,36.5,26.7,9,11.27,2118.6,1.31,23,31.4,335.2,54.6,31.8,67.6,100.0,95.4,99.6,Free_Flow
EVT_00243,28,11.6,72.0,10,9.77,2075.0,1.97,90,31.6,117.8,58.8,31.1,46.4,68.8,83.7,96.1,Heavy_Traffic
EVT_00244,9,36.1,12.5,1,2.38,900.1,0.0,13,13.5,181.0,46.3,22.6,74.9,8.9,83.2,72.0,Low_Activity
EVT_00245,16,4.7,73.1,3,7.01,2255.1,0.0,50,0.1,112.3,52.4,21.1,65.0,45.6,98.9,99.5,Heavy_Traffic
EVT_00246,7,45.1,12.5,1,1.65,1087.7,0.0,13,13.9,134.0,48.2,25.7,67.0,12.2,85.1,88.6,Low_Activity
EVT_00247,6,44.9,28.7,6,15.28,2131.4,0.0,13,15.6,132.9,48.0,31.8,53.0,48.9,92.1,85.0,Free_Flow
EVT_00248,57,37.1,26.8,4,20.09,981.6,0.0,35,0.3,379.0,66.4,21.7,80.3,12.9,85.0,82.2,Heavy_Traffic
EVT_00249,3,52.0,2.1,2,11.68,1651.8,2.99,8,38.4,214.5,58.1,26.3,83.6,66.9,98.1,73.5,Low_Activity
EVT_00250,18,35.4,18.6,10,11.07,2172.8,0.23,45,49.8,434.8,59.7,28.5,64.2,64.6,90.5,90.2,Free_Flow
EVT_00251,43,20.5,57.9,3,23.7,944.2,0.0,38,9.7,117.0,67.1,21.1,63.5,35.2,83.3,78.4,Free_Flow
EVT_00252,22,6.1,71.5,10,11.86,2099.8,0.0,11,6.8,4.2,56.9,28.5,64.3,73.8,86.5,100.0,Incident
EVT_00253,24,21.2,64.1,19,8.68,2435.4,0.0,0,18.5,86.2,48.6,24.7,66.6,71.9,77.5,92.8,Heavy_Traffic
EVT_00254,18,32.8,36.8,0,17.46,2170.2,0.78,0,45.6,85.8,61.3,36.7,62.3,27.5,82.9,84.1,Pedestrian_Event
EVT_00255,29,44.8,27.4,3,7.29,1868.0,0.0,35,4.3,96.6,65.6,22.9,63.1,31.8,91.7,83.0,Free_Flow
EVT_00256,15,45.6,29.4,5,12.08,2083.0,1.08,20,46.9,62.3,56.2,25.7,60.7,65.9,78.0,96.4,Free_Flow
EVT_00257,33,10.7,64.3,9,20.13,1455.1,1.54,49,38.9,21.8,50.1,24.4,70.9,4.6,92.1,79.5,Incident
EVT_00258,0,17.8,46.0,22,16.58,1359.6,10.04,66,56.0,352.4,56.3,33.9,81.5,71.9,97.4,83.0,Pedestrian_Event
EVT_00259,19,30.7,61.4,24,18.47,2512.2,1.73,71,10.5,337.3,67.8,32.8,63.1,43.3,77.2,86.0,Pedestrian_Event
EVT_00260,12,52.5,0.3,1,4.21,645.6,2.67,21,34.2,106.3,53.2,15.3,70.0,15.6,83.1,79.6,Low_Activity
EVT_00261,43,17.8,87.6,2,21.3,973.1,0.0,62,15.3,283.8,52.2,22.8,74.4,5.8,87.0,94.5,Heavy_Traffic
EVT_00262,19,55.0,37.5,4,14.69,2465.5,0.0,14,7.2,92.3,57.6,35.1,52.4,79.2,84.1,100.0,Free_Flow
EVT_00263,36,26.9,33.0,5,20.07,1054.4,0.0,84,19.5,149.8,57.3,25.2,71.5,19.5,78.2,66.9,Heavy_Traffic
EVT_00264,11,48.9,2.8,0,1.25,963.7,0.0,15,18.0,135.0,51.7,19.7,61.2,11.5,82.0,83.3,Low_Activity
EVT_00265,71,20.9,46.0,2,17.84,2029.3,0.0,48,12.6,244.3,68.8,33.4,62.9,31.6,90.6,100.0,Heavy_Traffic
EVT_00266,30,19.8,66.3,4,18.63,2060.3,1.82,58,37.9,38.6,55.9,34.1,75.2,30.2,85.2,90.2,Heavy_Traffic
EVT_00267,43,9.3,57.7,8,7.93,1687.8,4.69,83,52.6,88.9,65.9,23.9,70.4,44.3,95.7,86.6,Heavy_Traffic
EVT_00268,5,26.8,26.4,4,5.64,603.3,0.0,11,7.8,36.3,49.8,24.9,60.8,33.7,77.6,78.3,Free_Flow
EVT_00269,6,31.5,11.2,0,4.56,617.2,0.0,31,4.3,106.5,41.7,25.0,72.1,15.4,90.2,89.3,Low_Activity
EVT_00270,42,5.8,72.7,6,9.3,2251.3,0.0,94,0.5,35.3,52.1,28.3,57.6,84.9,81.5,100.0,Heavy_Traffic
EVT_00271,36,18.1,68.4,3,7.39,2032.3,0.0,69,5.0,434.3,55.6,22.8,57.5,64.3,86.1,92.9,Incident
EVT_00272,9,42.1,52.6,33,9.01,1394.1,0.0,70,18.8,149.2,50.4,22.5,75.4,65.9,100.0,85.5,Pedestrian_Event
EVT_00273,7,51.3,28.5,4,6.09,688.3,0.0,8,6.0,97.1,43.9,20.3,62.6,23.4,95.3,84.7,Free_Flow
EVT_00274,19,17.9,26.1,4,13.91,1971.9,0.58,15,19.7,76.9,53.4,28.5,64.3,72.7,94.2,86.8,Pedestrian_Event
EVT_00275,11,48.2,14.2,5,11.65,2303.3,0.0,41,38.3,181.0,49.5,39.1,57.2,60.6,81.6,59.6,Free_Flow
EVT_00276,32,7.4,69.1,7,7.89,1880.1,0.0,41,7.4,216.3,63.9,27.0,54.5,28.7,94.1,91.9,Heavy_Traffic
EVT_00277,19,57.7,45.2,0,22.53,1166.8,0.26,7,22.2,160.5,52.6,28.8,58.8,12.9,85.6,85.5,Free_Flow
EVT_00278,37,23.8,68.8,7,16.23,2349.9,0.0,86,0.8,188.2,60.8,21.0,61.7,61.0,89.5,100.0,Heavy_Traffic
EVT_00279,15,23.4,34.5,2,20.58,492.1,7.81,38,48.9,81.5,59.3,26.2,77.6,30.6,85.0,78.7,Heavy_Traffic
EVT_00280,21,38.2,49.6,2,13.57,2317.7,0.0,17,1.5,112.1,48.9,36.4,59.8,84.1,100.0,94.8,Free_Flow
EVT_00281,38,13.9,77.0,8,17.79,1858.9,8.83,71,37.7,75.2,61.3,25.8,73.5,31.8,72.6,71.8,Heavy_Traffic
EVT_00282,17,41.9,29.7,0,5.52,996.4,0.0,21,1.5,471.3,57.9,25.5,58.8,28.2,78.7,74.5,Free_Flow
EVT_00283,17,31.7,26.1,5,18.07,1755.2,2.06,19,39.0,247.3,64.6,29.4,66.4,28.9,94.8,78.9,Free_Flow
EVT_00284,33,20.1,53.9,9,17.97,2086.2,0.0,108,15.5,60.7,56.4,30.7,58.4,44.2,76.0,81.7,Heavy_Traffic
EVT_00285,0,3.0,51.6,4,14.49,1602.9,0.0,56,10.7,4.9,49.8,29.3,54.5,67.8,94.1,89.0,Incident
EVT_00286,17,28.5,28.4,12,9.48,1661.2,6.77,6,62.3,230.3,61.7,28.7,70.6,82.5,82.3,82.1,Free_Flow
EVT_00287,8,24.4,13.4,2,22.95,861.2,10.2,1,43.5,216.1,48.7,26.6,70.3,31.9,80.2,69.6,Low_Activity
EVT_00288,21,8.0,56.0,9,18.87,2280.8,0.93,64,47.3,40.9,50.6,30.4,77.6,21.5,90.2,69.9,Heavy_Traffic
EVT_00289,8,71.5,17.5,3,17.79,2085.4,3.04,18,54.4,325.8,68.0,28.8,75.1,33.5,83.3,76.2,Free_Flow
EVT_00290,14,27.4,36.4,1,4.85,1228.6,4.09,16,37.1,84.8,53.7,17.2,68.0,27.9,81.3,50.3,Incident
EVT_00291,27,29.5,32.9,7,16.25,2572.7,0.0,82,0.0,23.6,50.9,35.5,59.0,54.5,86.1,69.3,Incident
EVT_00292,41,22.5,84.1,15,9.79,1609.7,0.0,58,11.1,425.5,60.4,27.0,58.3,72.0,91.3,86.3,Heavy_Traffic
EVT_00293,8,26.4,23.3,3,13.31,2216.5,6.84,16,50.8,55.4,62.6,27.2,64.4,88.9,84.4,97.1,Heavy_Traffic
EVT_00294,6,31.6,0.0,2,14.79,2593.2,0.0,7,9.5,173.6,47.2,31.9,64.6,96.4,85.8,100.0,Free_Flow
EVT_00295,54,13.2,42.3,11,16.22,1610.7,0.0,21,3.7,74.2,65.0,29.8,70.6,41.7,98.3,91.2,Heavy_Traffic
EVT_00296,4,46.1,15.7,1,23.18,972.6,4.98,6,27.5,187.3,45.2,22.2,66.1,23.9,87.1,76.4,Low_Activity
EVT_00297,15,19.7,69.6,9,13.2,1489.8,3.86,51,47.3,387.3,56.1,34.4,77.0,75.5,87.5,63.2,Pedestrian_Event
EVT_00298,12,38.7,49.2,31,18.17,1811.9,0.0,73,17.5,41.4,60.8,24.7,70.8,26.5,79.0,95.0,Pedestrian_Event
EVT_00299,13,54.3,9.5,1,0.72,849.4,0.0,30,2.1,72.9,48.8,23.3,66.4,13.0,89.2,75.4,Low_Activity
EVT_00300,34,34.4,30.3,6,18.53,2331.8,0.0,20,3.4,46.4,63.4,30.9,56.5,40.1,100.0,98.0,Low_Activity
EVT_00301,33,7.8,85.4,8,17.61,2385.7,0.0,80,6.3,150.0,59.8,26.5,51.7,48.0,87.9,99.8,Pedestrian_Event
EVT_00302,4,66.9,16.6,1,23.27,702.7,8.99,12,45.0,203.7,60.2,22.6,77.7,11.9,91.7,74.0,Low_Activity
EVT_00303,9,33.8,71.6,31,13.71,2554.5,0.0,41,21.5,85.1,45.0,29.8,57.0,70.5,83.6,87.6,Pedestrian_Event
EVT_00304,6,19.6,61.8,9,20.07,1010.8,0.0,33,13.9,47.1,39.4,27.5,65.8,1.3,89.7,76.0,Incident
EVT_00305,16,46.9,18.4,5,18.18,1058.7,18.13,13,90.1,457.6,74.5,29.5,87.5,38.1,73.3,54.9,Pedestrian_Event
EVT_00306,19,48.4,33.5,2,21.32,907.1,0.52,24,34.2,46.9,50.6,26.1,61.3,18.2,82.0,92.5,Free_Flow
EVT_00307,22,25.1,44.6,33,8.47,1756.8,6.63,18,52.6,295.2,62.2,25.7,79.5,89.8,90.6,88.4,Pedestrian_Event
EVT_00308,21,14.5,65.0,10,0.46,978.9,0.0,15,12.6,10.4,48.6,23.2,68.9,0.0,100.0,89.0,Incident
EVT_00309,11,53.0,16.1,3,20.43,1132.8,2.31,36,46.6,35.7,44.2,30.2,67.6,6.5,81.6,59.2,Free_Flow
EVT_00310,8,16.3,7.6,1,16.42,2112.3,6.71,78,45.8,67.5,53.7,27.1,71.9,64.6,82.1,80.9,Pedestrian_Event
EVT_00311,11,68.4,15.6,0,12.2,1993.8,5.34,5,41.1,215.0,53.4,30.8,67.1,74.6,89.7,69.8,Low_Activity
EVT_00312,36,4.2,80.6,17,8.69,2265.5,0.0,66,1.4,348.9,57.4,27.4,61.8,63.3,98.9,100.0,Heavy_Traffic
EVT_00313,23,25.3,64.7,8,18.08,2342.9,0.0,89,24.9,129.2,50.5,31.5,59.7,36.8,91.6,82.6,Heavy_Traffic
EVT_00314,9,26.1,48.9,25,11.12,1911.4,0.61,32,43.6,275.7,58.8,29.5,52.9,82.1,100.0,72.2,Pedestrian_Event
EVT_00315,24,13.0,40.0,1,6.16,1212.7,0.0,43,8.8,4.8,60.1,22.4,66.7,21.2,75.1,73.9,Incident
EVT_00316,21,13.3,40.9,10,17.18,1858.2,0.0,49,1.1,14.9,52.6,32.5,63.7,53.5,88.2,93.7,Free_Flow
EVT_00317,31,42.4,30.2,17,19.29,1255.4,0.0,86,2.4,50.4,67.9,29.2,58.1,30.4,96.2,75.8,Pedestrian_Event
EVT_00318,8,13.3,42.7,21,16.91,1297.5,14.38,23,61.2,56.4,51.8,29.8,67.3,37.9,69.5,73.2,Pedestrian_Event
EVT_00319,9,30.9,29.6,7,18.44,2367.1,0.0,19,8.6,73.7,51.6,31.3,61.3,24.9,89.0,98.5,Free_Flow
EVT_00320,12,29.5,18.1,0,22.86,1215.1,0.0,11,43.8,54.8,58.7,27.0,61.5,22.5,87.6,85.3,Low_Activity
EVT_00321,20,30.6,34.6,19,15.46,1644.4,7.79,40,58.1,445.7,59.6,25.9,68.1,67.0,77.5,60.9,Heavy_Traffic
EVT_00322,0,41.4,37.5,6,12.51,2427.5,0.0,18,7.5,132.2,52.8,29.3,50.3,84.3,87.1,97.4,Free_Flow
EVT_00323,32,7.9,46.6,4,5.87,784.5,0.0,82,0.8,10.9,53.3,20.4,60.9,10.5,81.7,97.1,Heavy_Traffic
EVT_00324,31,24.5,76.2,14,20.15,968.1,3.49,72,24.7,132.7,48.6,23.9,52.8,35.5,88.8,78.6,Heavy_Traffic
EVT_00325,17,54.9,26.7,4,11.94,1346.2,12.28,25,72.4,38.1,64.2,25.9,84.2,77.0,90.7,67.4,Free_Flow
EVT_00326,26,27.6,3.1,18,10.5,2332.2,0.46,51,37.7,323.4,65.6,23.4,65.7,59.7,97.4,95.2,Free_Flow
EVT_00327,14,52.4,41.2,8,18.05,2364.0,0.0,26,2.9,127.3,64.3,28.3,60.4,19.8,84.7,77.4,Free_Flow
EVT_00328,15,67.0,21.9,1,4.62,468.2,5.19,0,25.0,189.1,53.2,21.6,70.1,7.4,100.0,77.1,Low_Activity
EVT_00329,32,15.0,33.4,3,0.73,690.8,0.0,63,8.3,13.7,50.9,19.5,65.2,27.9,76.7,91.4,Incident
EVT_00330,5,27.7,38.1,8,13.31,2633.2,3.02,35,31.3,69.4,54.3,32.3,63.9,68.1,90.2,90.1,Free_Flow
EVT_00331,15,36.4,42.1,2,17.87,2068.2,0.0,35,3.5,116.3,60.9,34.6,48.3,8.4,85.5,100.0,Free_Flow
EVT_00332,4,61.6,10.6,0,0.56,1540.0,0.0,12,5.8,497.1,55.0,20.6,68.6,7.6,88.4,72.4,Low_Activity
EVT_00333,3,65.2,6.8,1,15.95,2143.0,0.45,21,11.9,105.1,51.2,36.1,58.4,70.3,73.7,74.5,Low_Activity
EVT_00334,28,0.0,41.6,8,8.63,1324.7,14.71,71,100.0,392.9,73.3,24.3,100.0,49.5,87.4,55.9,Heavy_Traffic
EVT_00335,43,31.6,45.2,8,8.55,2568.1,0.0,153,17.4,47.3,59.4,20.9,64.3,50.1,89.5,93.5,Heavy_Traffic
EVT_00336,7,37.4,8.6,0,3.94,1229.9,0.0,8,1.2,244.8,48.3,27.0,58.4,23.8,81.7,80.2,Low_Activity
EVT_00337,13,29.0,27.7,4,15.54,1710.0,0.0,23,12.8,85.7,54.7,33.2,48.6,66.6,85.1,95.1,Free_Flow
EVT_00338,20,17.0,46.6,3,14.31,1215.1,0.0,29,13.0,150.4,48.5,32.8,55.4,74.7,90.5,99.0,Pedestrian_Event
EVT_00339,10,5.6,48.3,30,6.77,2159.7,0.0,6,33.8,196.5,54.4,25.0,63.3,27.7,86.6,88.9,Pedestrian_Event
EVT_00340,28,26.9,55.4,5,18.85,2345.9,4.03,91,45.2,412.9,54.4,27.7,72.5,16.6,100.0,83.4,Heavy_Traffic
EVT_00341,7,41.5,0.9,0,1.1,1155.7,0.0,1,24.6,173.8,44.8,27.3,60.5,16.9,78.9,93.0,Low_Activity
EVT_00342,50,3.9,75.2,3,3.31,943.8,0.0,62,2.6,18.0,47.6,20.5,71.8,27.9,84.8,87.2,Incident
EVT_00343,16,56.3,71.4,10,15.86,1413.9,10.04,3,51.2,457.0,54.5,22.7,80.6,48.9,83.2,74.1,Free_Flow
EVT_00344,2,17.9,23.3,2,12.14,1381.1,7.12,13,39.1,177.7,52.6,23.0,63.1,69.7,88.6,79.3,Low_Activity
EVT_00345,17,41.2,29.1,1,22.26,562.0,7.07,18,55.2,147.7,54.3,25.1,57.7,28.8,71.9,57.4,Free_Flow
EVT_00346,5,32.8,8.7,0,12.96,2414.3,0.0,15,8.7,158.0,47.0,29.1,60.1,72.7,86.1,88.0,Low_Activity
EVT_00347,14,30.3,35.8,12,20.0,713.6,0.0,32,19.7,45.4,47.0,34.2,61.9,29.6,90.0,85.4,Free_Flow
EVT_00348,16,40.6,64.5,5,17.77,2235.8,0.0,21,7.2,170.5,59.3,28.3,66.8,22.9,72.4,88.7,Free_Flow
EVT_00349,33,32.7,28.5,3,11.68,1729.5,1.18,10,30.6,51.6,59.3,31.9,54.4,100.0,80.3,86.0,Free_Flow
EVT_00350,24,23.1,54.6,7,18.82,1806.5,0.0,74,52.7,354.6,52.9,26.2,61.1,27.7,83.8,100.0,Heavy_Traffic
EVT_00351,45,19.4,56.7,3,9.7,2049.8,0.0,12,5.2,4.3,54.2,29.2,52.5,73.3,94.5,84.8,Incident
EVT_00352,12,43.5,32.6,4,6.2,2175.5,0.0,22,15.3,44.0,52.6,28.6,71.0,18.4,70.8,82.4,Free_Flow
EVT_00353,17,56.2,34.9,2,9.64,2192.6,0.0,0,5.1,202.2,57.5,27.3,58.7,64.6,83.2,95.6,Free_Flow
EVT_00354,4,42.6,17.1,2,7.4,1802.4,8.32,13,37.0,216.3,52.8,25.6,84.0,28.4,77.4,74.2,Low_Activity
EVT_00355,16,38.5,0.0,4,7.19,1870.7,4.61,0,52.2,48.3,60.4,21.8,83.0,22.1,84.2,75.0,Pedestrian_Event
EVT_00356,18,21.2,67.5,19,17.82,2005.7,4.65,48,32.3,144.7,47.5,29.1,74.5,46.0,86.8,91.7,Heavy_Traffic
EVT_00357,34,29.3,75.1,12,17.06,2260.7,0.11,70,19.3,25.8,60.7,30.7,66.1,47.0,80.1,83.9,Free_Flow
EVT_00358,45,4.2,73.9,5,7.76,1106.1,11.72,0,47.2,274.0,71.5,21.0,93.2,50.7,84.5,71.3,Heavy_Traffic
EVT_00359,6,44.2,12.2,1,23.48,1162.2,2.06,17,26.0,58.4,56.6,25.8,72.4,46.5,81.6,83.8,Free_Flow
EVT_00360,32,15.7,61.8,9,12.21,2553.2,0.0,2,13.8,27.9,59.9,30.3,72.1,73.0,70.6,97.5,Incident
EVT_00361,26,5.6,52.7,2,3.22,857.3,0.0,76,4.6,3.0,45.7,14.1,76.3,2.0,80.0,85.2,Incident
EVT_00362,11,63.1,56.3,1,23.24,1620.3,0.0,33,5.4,79.7,40.8,16.6,76.9,33.0,82.4,90.1,Free_Flow
EVT_00363,33,19.7,56.6,6,8.9,2118.7,0.0,11,16.9,61.9,58.0,25.2,69.1,64.3,90.4,77.5,Heavy_Traffic
EVT_00364,36,16.1,22.4,7,2.65,794.7,8.98,40,58.9,2.7,59.8,17.4,72.4,12.8,80.6,69.2,Incident
EVT_00365,23,6.3,51.7,2,4.06,1162.0,4.97,0,37.6,31.5,58.4,13.1,89.3,24.5,77.0,68.0,Incident
EVT_00366,58,19.4,56.7,6,6.17,1031.6,0.0,43,2.9,36.0,73.8,22.1,76.7,23.6,76.1,87.9,Heavy_Traffic
EVT_00367,40,5.5,47.6,3,16.35,2176.4,0.0,24,0.5,14.6,60.5,29.4,74.9,76.6,100.0,83.0,Incident
EVT_00368,18,22.7,62.2,7,17.84,2169.5,0.0,24,5.7,245.4,55.0,29.7,43.6,32.3,94.8,86.8,Pedestrian_Event
EVT_00369,2,26.1,37.1,14,4.32,674.2,0.0,63,24.3,186.4,48.0,19.7,76.7,33.9,94.1,80.5,Pedestrian_Event
EVT_00370,9,29.9,46.3,12,11.63,2193.6,0.0,22,9.4,85.2,50.4,30.1,68.1,65.2,83.9,98.4,Heavy_Traffic
EVT_00371,43,11.0,55.8,10,9.5,2279.9,0.0,41,8.5,108.2,62.4,28.8,65.9,92.7,80.4,75.3,Heavy_Traffic
EVT_00372,31,4.4,81.3,7,10.13,2561.0,0.0,38,0.4,88.2,52.0,28.9,63.2,65.8,69.4,95.9,Heavy_Traffic
EVT_00373,22,29.9,16.5,11,15.68,2572.9,0.0,0,3.8,232.7,63.4,32.7,59.8,46.2,84.4,100.0,Pedestrian_Event
